open time,open,high,low,close
2021-11-01 00:40:00,4316.61,4316.75,4303.0,4303.58
2021-11-01 00:45:00,4303.58,4308.75,4303.58,4307.61
2021-11-01 00:50:00,4308.0,4318.05,4308.0,4317.26
2021-11-01 00:55:00,4317.25,4320.0,4314.02,4319.71
2021-11-01 01:00:00,4319.77,4327.34,4315.0,4325.17
2021-11-01 01:05:00,4325.39,4325.39,4318.37,4321.07
2021-11-01 01:10:00,4321.46,4324.36,4316.62,4322.52
2021-11-01 01:15:00,4322.53,4323.71,4312.24,4315.52
2021-11-01 01:20:00,4315.51,4317.04,4312.14,4312.69
2021-11-01 01:25:00,4312.67,4317.29,4311.81,4313.79
2021-11-01 01:30:00,4313.81,4314.38,4304.67,4311.59
2021-11-01 01:35:00,4311.47,4312.73,4305.72,4305.72
2021-11-01 01:40:00,4305.72,4309.05,4300.0,4300.43
2021-11-01 01:45:00,4300.58,4303.87,4297.81,4301.7
2021-11-01 01:50:00,4301.68,4304.53,4297.04,4299.99
2021-11-01 01:55:00,4299.6,4303.21,4295.64,4295.92
2021-11-01 02:00:00,4295.93,4306.99,4295.0,4306.95
2021-11-01 02:05:00,4306.95,4308.59,4302.59,4302.64
2021-11-01 02:10:00,4302.65,4307.0,4296.7,4297.33
2021-11-01 02:15:00,4297.33,4303.37,4263.92,4265.58
2021-11-01 02:20:00,4265.58,4274.57,4218.25,4222.97
2021-11-01 02:25:00,4222.92,4238.21,4204.19,4219.52
2021-11-01 02:30:00,4219.67,4234.0,4193.61,4226.4
2021-11-01 02:35:00,4226.39,4236.54,4220.74,4236.54
2021-11-01 02:40:00,4236.13,4250.76,4231.08,4231.25
2021-11-01 02:45:00,4231.26,4242.26,4229.68,4234.0
2021-11-01 02:50:00,4234.0,4242.75,4233.11,4240.7
2021-11-01 02:55:00,4240.71,4245.26,4237.2,4238.62
2021-11-01 03:00:00,4238.84,4238.84,4224.22,4232.63
2021-11-01 03:05:00,4232.62,4242.72,4229.48,4233.94
2021-11-01 03:10:00,4233.65,4235.42,4220.5,4226.7
2021-11-01 03:15:00,4226.78,4230.56,4221.01,4227.56
2021-11-01 03:20:00,4227.48,4229.99,4218.73,4221.61
2021-11-01 03:25:00,4222.0,4222.0,4214.93,4220.62
2021-11-01 03:30:00,4220.68,4228.53,4217.52,4219.49
2021-11-01 03:35:00,4219.21,4232.64,4217.89,4224.61
2021-11-01 03:40:00,4224.61,4230.82,4220.95,4223.22
2021-11-01 03:45:00,4223.04,4225.3,4211.28,4212.43
2021-11-01 03:50:00,4212.59,4214.83,4196.98,4203.05
2021-11-01 03:55:00,4203.04,4208.87,4178.58,4194.02
2021-11-01 04:00:00,4193.84,4193.84,4150.0,4165.81
2021-11-01 04:05:00,4166.01,4174.75,4158.29,4174.08
2021-11-01 04:10:00,4174.19,4199.07,4168.97,4197.02
2021-11-01 04:15:00,4197.02,4205.13,4194.03,4202.27
2021-11-01 04:20:00,4202.39,4215.01,4201.09,4214.71
2021-11-01 04:25:00,4215.02,4215.97,4206.41,4209.49
2021-11-01 04:30:00,4209.49,4245.8,4209.22,4239.3
2021-11-01 04:35:00,4239.04,4240.8,4227.78,4233.24
2021-11-01 04:40:00,4232.97,4243.35,4231.93,4243.0
2021-11-01 04:45:00,4243.0,4246.0,4231.72,4232.72
2021-11-01 04:50:00,4232.5,4238.56,4228.0,4236.09
2021-11-01 04:55:00,4236.08,4238.59,4230.59,4230.6
2021-11-01 05:00:00,4230.6,4241.12,4228.6,4234.14
2021-11-01 05:05:00,4233.8,4237.82,4230.0,4236.65
2021-11-01 05:10:00,4236.66,4242.27,4228.86,4237.21
2021-11-01 05:15:00,4237.21,4243.8,4235.06,4243.79
2021-11-01 05:20:00,4243.8,4249.95,4242.0,4248.36
2021-11-01 05:25:00,4248.37,4248.37,4239.9,4241.23
2021-11-01 05:30:00,4241.22,4247.53,4241.19,4246.03
2021-11-01 05:35:00,4246.05,4252.9,4245.49,4247.21
2021-11-01 05:40:00,4247.2,4253.75,4245.18,4253.33
2021-11-01 05:45:00,4253.34,4254.8,4244.4,4245.24
2021-11-01 05:50:00,4245.24,4245.68,4228.82,4228.91
2021-11-01 05:55:00,4228.91,4230.38,4221.45,4225.77
2021-11-01 06:00:00,4225.77,4227.0,4215.35,4216.83
2021-11-01 06:05:00,4217.31,4224.83,4212.5,4212.67
2021-11-01 06:10:00,4212.66,4214.36,4205.12,4210.37
2021-11-01 06:15:00,4210.01,4210.01,4199.4,4205.87
2021-11-01 06:20:00,4206.13,4221.01,4202.0,4220.7
2021-11-01 06:25:00,4220.54,4236.68,4216.13,4234.18
2021-11-01 06:30:00,4234.0,4244.67,4233.56,4240.28
2021-11-01 06:35:00,4240.27,4248.91,4235.26,4248.91
2021-11-01 06:40:00,4248.91,4260.0,4247.99,4248.0
2021-11-01 06:45:00,4248.17,4248.25,4238.66,4238.78
2021-11-01 06:50:00,4238.83,4241.29,4233.25,4237.96
2021-11-01 06:55:00,4238.15,4244.0,4233.49,4242.67
2021-11-01 07:00:00,4242.67,4286.1,4242.67,4280.48
2021-11-01 07:05:00,4280.48,4294.54,4280.4,4284.27
2021-11-01 07:10:00,4284.28,4318.84,4282.53,4310.2
2021-11-01 07:15:00,4310.21,4321.66,4302.47,4311.52
2021-11-01 07:20:00,4310.91,4315.99,4300.04,4313.01
2021-11-01 07:25:00,4313.02,4317.0,4293.95,4299.99
2021-11-01 07:30:00,4300.0,4309.0,4294.62,4303.84
2021-11-01 07:35:00,4302.26,4305.68,4290.39,4291.32
2021-11-01 07:40:00,4291.33,4301.45,4291.33,4296.22
2021-11-01 07:45:00,4296.15,4307.89,4295.6,4300.87
2021-11-01 07:50:00,4300.87,4306.98,4297.64,4303.18
2021-11-01 07:55:00,4303.19,4305.66,4298.43,4305.65
2021-11-01 08:00:00,4305.48,4315.96,4305.33,4314.0
2021-11-01 08:05:00,4314.08,4322.77,4310.2,4321.56
2021-11-01 08:10:00,4321.74,4325.54,4314.13,4317.39
2021-11-01 08:15:00,4317.29,4323.69,4314.82,4314.82
2021-11-01 08:20:00,4314.67,4338.88,4314.57,4334.42
2021-11-01 08:25:00,4334.41,4335.64,4324.0,4324.0
2021-11-01 08:30:00,4324.24,4332.35,4321.6,4321.8
2021-11-01 08:35:00,4322.1,4325.0,4308.86,4309.63
2021-11-01 08:40:00,4309.37,4316.51,4301.32,4306.76
2021-11-01 08:45:00,4306.43,4310.53,4297.45,4304.67
2021-11-01 08:50:00,4304.66,4313.21,4303.96,4313.21
2021-11-01 08:55:00,4313.28,4316.5,4307.87,4313.33
2021-11-01 09:00:00,4313.34,4328.92,4312.8,4328.41
2021-11-01 09:05:00,4328.41,4334.38,4327.74,4331.67
2021-11-01 09:10:00,4331.67,4333.67,4329.94,4333.62
2021-11-01 09:15:00,4333.62,4347.9,4330.95,4330.95
2021-11-01 09:20:00,4330.96,4333.2,4328.43,4329.38
2021-11-01 09:25:00,4329.57,4330.33,4319.39,4325.73
2021-11-01 09:30:00,4325.72,4339.0,4325.72,4337.19
2021-11-01 09:35:00,4337.17,4337.99,4325.86,4327.49
2021-11-01 09:40:00,4327.49,4337.77,4325.64,4331.94
2021-11-01 09:45:00,4331.8,4333.0,4325.0,4325.21
2021-11-01 09:50:00,4325.21,4332.09,4320.27,4324.97
2021-11-01 09:55:00,4324.96,4325.99,4319.0,4319.23
2021-11-01 10:00:00,4319.23,4327.75,4319.23,4325.26
2021-11-01 10:05:00,4326.13,4331.99,4324.0,4326.15
2021-11-01 10:10:00,4326.16,4331.0,4326.01,4328.39
2021-11-01 10:15:00,4328.39,4329.65,4317.47,4317.62
2021-11-01 10:20:00,4317.66,4327.56,4317.23,4324.43
2021-11-01 10:25:00,4324.44,4328.1,4318.16,4324.84
2021-11-01 10:30:00,4324.79,4336.92,4323.49,4333.82
2021-11-01 10:35:00,4333.82,4335.97,4329.18,4331.35
2021-11-01 10:40:00,4331.35,4334.96,4326.59,4326.77
2021-11-01 10:45:00,4326.76,4332.0,4321.07,4324.72
2021-11-01 10:50:00,4324.72,4329.13,4322.0,4325.88
2021-11-01 10:55:00,4325.88,4332.11,4323.61,4331.26
2021-11-01 11:00:00,4331.48,4350.0,4330.0,4340.7
2021-11-01 11:05:00,4340.81,4357.0,4333.44,4353.69
2021-11-01 11:10:00,4353.01,4353.07,4338.01,4339.35
2021-11-01 11:15:00,4339.35,4349.27,4336.74,4342.86
2021-11-01 11:20:00,4342.86,4348.18,4336.25,4341.21
2021-11-01 11:25:00,4341.14,4354.44,4340.0,4354.01
2021-11-01 11:30:00,4354.0,4355.48,4343.89,4345.0
2021-11-01 11:35:00,4345.0,4345.0,4337.62,4339.52
2021-11-01 11:40:00,4339.53,4341.79,4316.88,4327.74
2021-11-01 11:45:00,4327.81,4334.23,4320.1,4321.42
2021-11-01 11:50:00,4321.42,4324.98,4319.65,4321.0
2021-11-01 11:55:00,4320.84,4322.61,4310.44,4317.9
2021-11-01 12:00:00,4317.69,4347.95,4317.69,4344.94
2021-11-01 12:05:00,4344.94,4351.8,4337.57,4351.44
2021-11-01 12:10:00,4351.44,4374.5,4350.01,4365.84
2021-11-01 12:15:00,4365.86,4369.06,4355.04,4357.82
2021-11-01 12:20:00,4357.82,4359.19,4347.95,4347.95
2021-11-01 12:25:00,4348.02,4354.8,4344.26,4344.26
2021-11-01 12:30:00,4344.25,4352.33,4338.36,4352.33
2021-11-01 12:35:00,4352.34,4356.95,4344.39,4353.36
2021-11-01 12:40:00,4353.16,4355.79,4348.22,4349.25
2021-11-01 12:45:00,4349.12,4363.38,4338.82,4358.06
2021-11-01 12:50:00,4358.05,4363.27,4350.41,4356.59
2021-11-01 12:55:00,4356.58,4356.58,4345.2,4348.4
2021-11-01 13:00:00,4348.05,4354.49,4340.9,4342.0
2021-11-01 13:05:00,4341.99,4346.25,4339.93,4344.99
2021-11-01 13:10:00,4345.0,4354.44,4339.04,4353.77
2021-11-01 13:15:00,4353.59,4356.0,4347.01,4352.86
2021-11-01 13:20:00,4352.85,4356.15,4342.59,4350.06
2021-11-01 13:25:00,4349.42,4354.62,4346.03,4354.62
2021-11-01 13:30:00,4354.61,4365.34,4352.69,4363.44
2021-11-01 13:35:00,4363.45,4365.0,4348.77,4359.7
2021-11-01 13:40:00,4359.7,4360.55,4353.78,4359.6
2021-11-01 13:45:00,4359.62,4366.73,4356.33,4356.33
2021-11-01 13:50:00,4356.18,4374.0,4355.25,4373.39
2021-11-01 13:55:00,4373.38,4378.11,4368.59,4377.86
2021-11-01 14:00:00,4377.54,4383.56,4355.17,4359.29
2021-11-01 14:05:00,4359.3,4363.0,4350.83,4355.27
2021-11-01 14:10:00,4355.4,4358.2,4348.8,4350.15
2021-11-01 14:15:00,4350.33,4363.43,4350.33,4361.69
2021-11-01 14:20:00,4361.7,4368.19,4359.26,4359.59
2021-11-01 14:25:00,4360.05,4362.88,4353.33,4362.39
2021-11-01 14:30:00,4362.69,4363.61,4350.89,4357.41
2021-11-01 14:35:00,4357.44,4357.71,4345.77,4347.12
2021-11-01 14:40:00,4346.92,4348.4,4341.5,4345.84
2021-11-01 14:45:00,4345.84,4349.06,4336.13,4348.5
2021-11-01 14:50:00,4348.49,4350.88,4333.9,4335.0
2021-11-01 14:55:00,4335.15,4335.4,4313.79,4331.72
2021-11-01 15:00:00,4331.75,4341.0,4330.0,4330.01
2021-11-01 15:05:00,4330.05,4338.0,4330.0,4331.53
2021-11-01 15:10:00,4330.83,4338.91,4328.09,4336.28
2021-11-01 15:15:00,4336.45,4346.25,4335.87,4346.0
2021-11-01 15:20:00,4346.01,4353.45,4343.62,4345.27
2021-11-01 15:25:00,4345.27,4347.31,4339.52,4344.65
2021-11-01 15:30:00,4344.3,4354.42,4344.29,4348.54
2021-11-01 15:35:00,4348.97,4352.98,4347.56,4351.07
2021-11-01 15:40:00,4351.06,4354.29,4348.0,4348.0
2021-11-01 15:45:00,4348.0,4349.72,4336.82,4338.19
2021-11-01 15:50:00,4337.9,4339.77,4333.49,4336.0
2021-11-01 15:55:00,4336.0,4351.01,4336.0,4351.01
2021-11-01 16:00:00,4351.11,4355.78,4342.28,4346.79
2021-11-01 16:05:00,4346.78,4348.6,4340.35,4343.26
2021-11-01 16:10:00,4343.26,4343.26,4336.8,4340.46
2021-11-01 16:15:00,4340.17,4349.99,4339.16,4344.58
2021-11-01 16:20:00,4344.58,4355.79,4344.45,4347.81
2021-11-01 16:25:00,4347.8,4347.8,4339.19,4342.0
2021-11-01 16:30:00,4342.01,4349.83,4328.0,4328.01
2021-11-01 16:35:00,4328.0,4328.38,4319.5,4323.0
2021-11-01 16:40:00,4323.0,4334.7,4322.14,4325.65
2021-11-01 16:45:00,4325.66,4326.81,4304.52,4309.0
2021-11-01 16:50:00,4309.01,4315.93,4297.67,4314.12
2021-11-01 16:55:00,4314.12,4316.83,4295.26,4298.09
2021-11-01 17:00:00,4298.1,4304.97,4289.92,4291.94
2021-11-01 17:05:00,4291.6,4296.44,4283.4,4290.3
2021-11-01 17:10:00,4290.46,4290.46,4271.36,4275.8
2021-11-01 17:15:00,4275.8,4291.2,4274.32,4291.2
2021-11-01 17:20:00,4291.19,4295.45,4286.96,4290.0
2021-11-01 17:25:00,4290.0,4293.12,4281.82,4282.49
2021-11-01 17:30:00,4282.49,4290.53,4278.13,4278.13
2021-11-01 17:35:00,4278.1,4296.93,4277.83,4290.01
2021-11-01 17:40:00,4290.01,4291.42,4285.32,4288.91
2021-11-01 17:45:00,4288.91,4298.09,4285.41,4295.13
2021-11-01 17:50:00,4295.14,4297.7,4284.11,4284.12
2021-11-01 17:55:00,4285.01,4290.0,4282.14,4286.0
2021-11-01 18:00:00,4286.0,4286.0,4274.14,4274.51
2021-11-01 18:05:00,4274.51,4281.3,4265.96,4277.76
2021-11-01 18:10:00,4277.75,4291.77,4277.57,4291.7
2021-11-01 18:15:00,4291.7,4291.89,4278.0,4282.94
2021-11-01 18:20:00,4282.94,4284.0,4279.2,4279.81
2021-11-01 18:25:00,4279.78,4287.71,4279.76,4286.36
2021-11-01 18:30:00,4286.45,4291.0,4279.0,4279.39
2021-11-01 18:35:00,4279.35,4287.72,4279.1,4287.72
2021-11-01 18:40:00,4287.72,4306.74,4286.89,4305.16
2021-11-01 18:45:00,4304.69,4306.04,4298.08,4304.56
2021-11-01 18:50:00,4304.49,4305.0,4298.41,4299.98
2021-11-01 18:55:00,4299.98,4299.99,4294.0,4298.25
2021-11-01 19:00:00,4298.24,4318.0,4280.96,4318.0
2021-11-01 19:05:00,4317.87,4340.46,4316.71,4334.78
2021-11-01 19:10:00,4334.34,4335.91,4321.1,4330.18
2021-11-01 19:15:00,4330.17,4340.0,4328.17,4339.4
2021-11-01 19:20:00,4339.4,4348.2,4332.39,4347.46
2021-11-01 19:25:00,4347.45,4350.93,4341.29,4341.29
2021-11-01 19:30:00,4341.28,4342.32,4336.89,4337.32
2021-11-01 19:35:00,4337.31,4339.65,4331.73,4332.57
2021-11-01 19:40:00,4332.41,4339.26,4331.0,4331.28
2021-11-01 19:45:00,4331.78,4341.05,4330.02,4339.8
2021-11-01 19:50:00,4339.74,4345.4,4337.07,4345.37
2021-11-01 19:55:00,4345.22,4370.0,4344.58,4366.31
2021-11-01 20:00:00,4366.32,4368.18,4343.82,4354.22
2021-11-01 20:05:00,4354.21,4359.4,4340.0,4344.87
2021-11-01 20:10:00,4344.88,4362.95,4344.87,4358.99
2021-11-01 20:15:00,4358.99,4360.38,4346.28,4346.84
2021-11-01 20:20:00,4346.85,4348.85,4345.0,4345.01
2021-11-01 20:25:00,4345.01,4345.17,4331.19,4331.22
2021-11-01 20:30:00,4331.36,4332.69,4317.11,4326.68
2021-11-01 20:35:00,4327.0,4330.96,4319.34,4328.01
2021-11-01 20:40:00,4327.93,4331.09,4324.01,4330.91
2021-11-01 20:45:00,4330.91,4332.51,4318.72,4319.36
2021-11-01 20:50:00,4319.35,4322.16,4310.15,4311.3
2021-11-01 20:55:00,4311.3,4319.66,4302.0,4312.11
2021-11-01 21:00:00,4312.11,4312.62,4297.29,4298.99
2021-11-01 21:05:00,4298.99,4300.61,4287.5,4300.61
2021-11-01 21:10:00,4300.69,4300.71,4284.0,4292.63
2021-11-01 21:15:00,4292.62,4302.35,4292.28,4294.97
2021-11-01 21:20:00,4294.96,4304.79,4293.87,4298.29
2021-11-01 21:25:00,4298.88,4303.19,4292.44,4293.58
2021-11-01 21:30:00,4293.57,4294.59,4280.94,4282.2
2021-11-01 21:35:00,4282.23,4294.75,4280.0,4294.62
2021-11-01 21:40:00,4294.6,4303.17,4294.6,4299.35
2021-11-01 21:45:00,4299.36,4311.79,4294.29,4299.79
2021-11-01 21:50:00,4299.79,4309.92,4299.07,4306.95
2021-11-01 21:55:00,4306.95,4307.37,4298.28,4298.28
2021-11-01 22:00:00,4298.22,4311.94,4295.0,4311.58
2021-11-01 22:05:00,4311.39,4314.74,4308.01,4311.67
2021-11-01 22:10:00,4311.68,4316.53,4309.34,4316.09
2021-11-01 22:15:00,4316.09,4317.77,4309.2,4315.0
2021-11-01 22:20:00,4315.0,4323.6,4314.0,4319.78
2021-11-01 22:25:00,4319.94,4325.83,4318.1,4321.71
2021-11-01 22:30:00,4321.47,4329.21,4319.18,4328.5
2021-11-01 22:35:00,4328.51,4332.38,4328.51,4331.64
2021-11-01 22:40:00,4331.63,4341.42,4330.48,4339.29
2021-11-01 22:45:00,4338.51,4339.66,4322.57,4323.11
2021-11-01 22:50:00,4323.1,4323.68,4317.79,4317.79
2021-11-01 22:55:00,4317.78,4318.21,4305.79,4308.21
2021-11-01 23:00:00,4308.21,4324.26,4306.65,4320.08
2021-11-01 23:05:00,4320.08,4326.0,4318.47,4325.99
2021-11-01 23:10:00,4326.09,4329.32,4322.67,4326.75
2021-11-01 23:15:00,4326.71,4327.27,4322.68,4326.86
2021-11-01 23:20:00,4326.86,4330.8,4323.6,4323.68
2021-11-01 23:25:00,4323.67,4328.24,4319.23,4319.5
2021-11-01 23:30:00,4319.48,4319.97,4315.57,4318.2
2021-11-01 23:35:00,4318.0,4318.0,4312.5,4317.77
2021-11-01 23:40:00,4317.79,4329.74,4317.08,4328.0
2021-11-01 23:45:00,4328.01,4334.55,4323.73,4334.55
2021-11-01 23:50:00,4334.56,4336.44,4329.43,4331.31
2021-11-01 23:55:00,4331.32,4333.16,4321.69,4321.69
2021-11-02 00:00:00,4321.7,4335.56,4316.04,4325.7
2021-11-02 00:05:00,4325.69,4325.69,4309.83,4317.52
2021-11-02 00:10:00,4317.51,4346.14,4316.71,4345.92
2021-11-02 00:15:00,4345.74,4349.0,4337.65,4344.63
2021-11-02 00:20:00,4344.63,4350.0,4342.24,4346.16
2021-11-02 00:25:00,4346.24,4351.0,4341.17,4344.13
2021-11-02 00:30:00,4343.96,4343.96,4299.2,4308.56
2021-11-02 00:35:00,4308.56,4309.99,4290.45,4297.43
2021-11-02 00:40:00,4297.43,4298.28,4287.75,4287.83
2021-11-02 00:45:00,4287.96,4307.63,4287.0,4305.28
2021-11-02 00:50:00,4305.16,4305.42,4295.82,4305.1
2021-11-02 00:55:00,4305.11,4313.55,4305.11,4313.46
2021-11-02 01:00:00,4313.46,4319.89,4303.38,4305.35
2021-11-02 01:05:00,4305.46,4312.8,4301.38,4310.62
2021-11-02 01:10:00,4310.04,4321.2,4309.87,4319.59
2021-11-02 01:15:00,4319.65,4328.82,4316.39,4328.66
2021-11-02 01:20:00,4328.34,4344.0,4327.05,4335.61
2021-11-02 01:25:00,4335.22,4345.36,4331.0,4332.42
2021-11-02 01:30:00,4332.52,4334.65,4327.43,4327.43
2021-11-02 01:35:00,4327.41,4332.72,4326.11,4330.88
2021-11-02 01:40:00,4330.46,4330.46,4316.76,4316.76
2021-11-02 01:45:00,4316.77,4322.69,4311.74,4322.68
2021-11-02 01:50:00,4322.69,4328.81,4313.94,4326.2
2021-11-02 01:55:00,4326.0,4328.37,4318.69,4324.15
2021-11-02 02:00:00,4324.06,4333.14,4324.06,4327.2
2021-11-02 02:05:00,4327.02,4332.98,4325.0,4325.06
2021-11-02 02:10:00,4325.12,4326.31,4316.97,4317.68
2021-11-02 02:15:00,4317.7,4321.74,4313.23,4318.69
2021-11-02 02:20:00,4318.17,4327.13,4314.24,4325.25
2021-11-02 02:25:00,4325.4,4325.4,4313.77,4320.63
2021-11-02 02:30:00,4320.63,4320.63,4310.93,4315.0
2021-11-02 02:35:00,4314.99,4320.0,4312.7,4316.99
2021-11-02 02:40:00,4316.99,4316.99,4308.2,4310.71
2021-11-02 02:45:00,4310.72,4312.66,4304.92,4306.02
2021-11-02 02:50:00,4306.02,4312.22,4305.02,4306.58
2021-11-02 02:55:00,4306.64,4312.93,4306.63,4310.3
2021-11-02 03:00:00,4310.49,4311.99,4302.0,4311.49
2021-11-02 03:05:00,4311.49,4316.21,4307.85,4315.72
2021-11-02 03:10:00,4315.72,4316.45,4311.37,4313.63
2021-11-02 03:15:00,4313.64,4314.29,4305.77,4310.54
2021-11-02 03:20:00,4310.55,4315.56,4309.02,4313.02
2021-11-02 03:25:00,4313.02,4313.02,4309.3,4311.4
2021-11-02 03:30:00,4311.41,4315.04,4309.2,4312.47
2021-11-02 03:35:00,4312.47,4318.0,4312.33,4317.94
