buy time,buy,sell,sell time,earn
2021-09-04 12:50:00,506.3,506.1,2021-09-04 13:00:00,-0.19999999999998863
2021-09-04 13:20:00,507.4,507.0,2021-09-04 13:30:00,-0.39999999999997726
2021-09-04 15:25:00,503.2,492.0,2021-09-04 17:05:00,-11.199999999999989
2021-09-04 20:30:00,497.6,486.3,2021-09-07 08:20:00,-11.300000000000011
2021-09-08 12:35:00,415.0,404.9,2021-09-09 02:30:00,-10.100000000000023
2021-09-09 05:55:00,415.1,406.2,2021-09-09 12:35:00,-8.900000000000034
2021-09-09 13:05:00,419.0,432.7,2021-09-09 17:10:00,13.699999999999989
2021-09-09 17:30:00,433.0,422.5,2021-09-09 18:15:00,-10.5
2021-09-09 23:00:00,423.7,411.6,2021-09-10 08:30:00,-12.099999999999966
2021-09-11 06:40:00,407.9,399.5,2021-09-12 00:45:00,-8.399999999999977
2021-09-12 08:15:00,413.3,415.0,2021-09-12 08:35:00,1.6999999999999886
2021-09-12 08:55:00,415.4,406.2,2021-09-12 21:20:00,-9.199999999999989
2021-09-12 23:00:00,416.8,408.3,2021-09-13 01:10:00,-8.5
2021-09-13 13:40:00,408.7,397.0,2021-09-13 14:00:00,-11.699999999999989
2021-09-13 20:55:00,401.3,418.5,2021-09-18 05:55:00,17.19999999999999
2021-09-18 10:25:00,418.6,409.3,2021-09-18 20:00:00,-9.300000000000011
2021-09-19 14:05:00,409.8,415.3,2021-09-19 15:35:00,5.5
2021-09-21 08:35:00,371.4,363.6,2021-09-21 14:50:00,-7.7999999999999545
2021-09-21 15:55:00,369.8,362.3,2021-09-21 17:05:00,-7.5
2021-09-22 10:15:00,363.0,372.3,2021-09-22 16:15:00,9.300000000000011
2021-09-22 16:35:00,373.1,361.3,2021-09-24 09:10:00,-11.800000000000011
2021-09-25 02:30:00,356.8,349.6,2021-09-25 08:15:00,-7.199999999999989
2021-09-25 10:05:00,356.2,348.7,2021-09-25 11:40:00,-7.5
2021-09-26 15:45:00,349.4,341.4,2021-09-26 23:00:00,-8.0
2021-09-27 00:50:00,348.6,341.1,2021-09-27 16:45:00,-7.5
2021-09-28 12:00:00,341.2,333.7,2021-09-28 16:45:00,-7.5
2021-09-29 00:30:00,336.7,361.8,2021-09-29 10:00:00,25.100000000000023
2021-09-29 10:20:00,363.5,365.4,2021-09-29 10:30:00,1.8999999999999773
2021-09-29 10:50:00,371.1,367.4,2021-09-29 11:00:00,-3.7000000000000455
2021-09-29 14:15:00,370.7,361.7,2021-09-29 20:10:00,-9.0
2021-09-29 22:50:00,367.5,377.4,2021-09-30 01:55:00,9.899999999999977
2021-09-30 02:15:00,377.2,382.2,2021-09-30 04:10:00,5.0
2021-09-30 04:30:00,382.5,373.9,2021-09-30 07:10:00,-8.600000000000023
2021-09-30 12:30:00,376.3,396.3,2021-10-01 07:10:00,20.0
2021-10-01 07:30:00,396.4,398.3,2021-10-01 07:40:00,1.900000000000034
2021-10-01 08:00:00,398.8,400.5,2021-10-01 08:20:00,1.6999999999999886
2021-10-01 08:40:00,403.0,404.4,2021-10-01 08:50:00,1.3999999999999773
2021-10-01 10:30:00,407.1,411.6,2021-10-01 10:40:00,4.5
2021-10-01 11:00:00,409.4,415.2,2021-10-01 11:25:00,5.800000000000011
2021-10-01 11:45:00,414.0,416.4,2021-10-01 12:00:00,2.3999999999999773
2021-10-01 16:25:00,414.2,443.8,2021-10-05 10:10:00,29.600000000000023
2021-10-05 10:30:00,441.6,432.7,2021-10-05 14:35:00,-8.900000000000034
2021-10-05 17:30:00,436.3,425.3,2021-10-06 08:20:00,-11.0
2021-10-06 23:00:00,436.0,426.7,2021-10-07 01:20:00,-9.300000000000011
2021-10-07 06:25:00,438.8,445.5,2021-10-07 07:50:00,6.699999999999989
2021-10-07 08:10:00,444.6,449.3,2021-10-07 08:30:00,4.699999999999989
2021-10-07 08:50:00,450.0,440.9,2021-10-07 10:40:00,-9.100000000000023
2021-10-07 13:40:00,445.0,435.2,2021-10-08 02:10:00,-9.800000000000011
2021-10-08 08:40:00,439.4,429.0,2021-10-08 11:45:00,-10.399999999999977
2021-10-09 10:00:00,424.4,415.7,2021-10-10 01:05:00,-8.699999999999989
2021-10-10 13:10:00,419.4,406.8,2021-10-10 21:00:00,-12.599999999999966
2021-10-11 07:30:00,419.1,423.0,2021-10-11 08:10:00,3.8999999999999773
2021-10-11 13:45:00,418.7,409.8,2021-10-11 19:50:00,-8.899999999999977
2021-10-12 13:00:00,408.7,417.0,2021-10-12 13:15:00,8.300000000000011
2021-10-12 13:35:00,426.3,425.2,2021-10-12 13:45:00,-1.1000000000000227
2021-10-12 14:05:00,430.5,429.9,2021-10-12 14:15:00,-0.6000000000000227
2021-10-12 16:00:00,436.0,453.9,2021-10-13 01:05:00,17.899999999999977
2021-10-13 01:25:00,458.0,461.3,2021-10-13 01:35:00,3.3000000000000114
2021-10-13 04:15:00,466.2,448.8,2021-10-13 05:30:00,-17.399999999999977
2021-10-13 08:00:00,457.5,479.1,2021-10-14 06:15:00,21.600000000000023
2021-10-14 06:35:00,475.8,464.3,2021-10-15 01:05:00,-11.5
2021-10-15 17:10:00,468.9,458.1,2021-10-17 20:00:00,-10.799999999999955
2021-10-17 22:00:00,467.8,493.7,2021-10-20 13:40:00,25.899999999999977
2021-10-20 14:00:00,495.0,496.4,2021-10-20 14:10:00,1.3999999999999773
2021-10-20 14:30:00,496.1,497.3,2021-10-20 14:40:00,1.1999999999999886
2021-10-20 15:00:00,498.3,504.8,2021-10-20 16:20:00,6.5
2021-10-20 18:15:00,503.8,493.5,2021-10-21 06:10:00,-10.300000000000011
2021-10-22 07:00:00,483.3,495.9,2021-10-22 08:40:00,12.599999999999966
2021-10-22 09:00:00,496.1,483.8,2021-10-22 14:00:00,-12.300000000000011
2021-10-23 11:20:00,480.6,470.9,2021-10-24 15:25:00,-9.700000000000045
2021-10-25 00:50:00,479.0,460.0,2021-10-27 08:00:00,-19.0
2021-10-28 01:55:00,454.3,470.5,2021-10-28 08:05:00,16.19999999999999
2021-10-28 08:25:00,474.3,476.2,2021-10-28 08:35:00,1.8999999999999773
2021-10-28 08:55:00,479.2,480.1,2021-10-28 09:05:00,0.9000000000000341
2021-10-28 12:35:00,481.6,517.9,2021-10-29 15:20:00,36.299999999999955
2021-10-29 15:40:00,514.7,522.8,2021-10-29 16:05:00,8.099999999999909
2021-10-29 16:25:00,526.9,532.0,2021-10-29 17:25:00,5.100000000000023
2021-10-29 19:50:00,529.2,518.2,2021-10-30 13:10:00,-11.0
2021-10-31 00:05:00,532.9,522.0,2021-10-31 09:10:00,-10.899999999999977
